SubNo,Name,Gender,Age,Handedness,test_time,true_leftBar,true_rightBar,leftBarLength,rightBarLength,face,acc,rt
20,whc,Male,20,Right,1,201,267,202,276,3,1,16.1420705999999
20,whc,Male,20,Right,1,240,100,226,90,6,0,13.039792
