SubNo,Name,Gender,Age,Handedness,test_time,true_leftBar,true_rightBar,leftBarLength,rightBarLength,face,acc,rt
31,ljy,Female,23,Right,8,286,119,279.700073313743,116.028894988014,6,1,21.5375200277276
31,ljy,Female,23,Right,8,90,179,103.47716095374,176.896512030899,1,1,23.043282227728
31,ljy,Female,23,Right,9,183,76,184.102907761805,78.420755825766,5,1,13.3440836005011
31,ljy,Female,23,Right,9,240,319,234.90183263965,285.026182784491,3,0,18.1283282277273
31,ljy,Female,23,Right,9,330,251,315.584303718095,269.953146250513,4,0,24.0609461186523
31,ljy,Female,23,Right,9,286,119,281.872282582486,148.121883577705,6,0,26.3524199458798
31,ljy,Female,23,Right,9,104,290,111.995310542671,323.018827568032,2,0,22.9260553277272
31,ljy,Female,23,Right,9,90,179,120.999999999998,181.865334794733,1,0,22.3832705277273
31,ljy,Female,23,Right,10,330,251,322.754613273703,283.430169227597,4,0,21.9586018277278
31,ljy,Female,23,Right,10,240,319,251.580573064285,268.582364546924,3,0,23.3358253277274
31,ljy,Female,23,Right,10,104,290,97.5040787662327,315.521260351529,2,0,12.8481624186525
31,ljy,Female,23,Right,10,286,119,293.105195290022,125.397643419897,6,1,18.1166092549547
31,ljy,Female,23,Right,10,183,76,196.102907761805,78.4207558257661,5,1,13.1942722005006
31,ljy,Female,23,Right,10,90,179,110,190.525588832576,1,0,22.6563713277274
31,ljy,Female,23,Right,11,286,119,285.432621785874,122.789061910203,6,1,15.9651031277281
31,ljy,Female,23,Right,11,104,290,94.9628333057095,318.694815819262,2,0,21.4180496458785
31,ljy,Female,23,Right,11,330,251,323.622675267238,288.34019228523,4,0,12.6967207549551
31,ljy,Female,23,Right,11,90,179,87.3547707819977,176.548434918093,1,1,29.0673356368043
31,ljy,Female,23,Right,11,183,76,193.78174593052,77.781745930521,5,1,16.0587567186521
31,ljy,Female,23,Right,11,240,319,255.637458905391,292.799061238095,3,0,20.7564279095768
31,ljy,Female,23,Right,12,240,319,260.470012861008,295.755728010616,3,0,20.4863914277284
31,ljy,Female,23,Right,12,90,179,90.0714569803594,192.732198441328,1,1,12.3154101005002
31,ljy,Female,23,Right,12,330,251,316.107185470538,289.098297661992,4,0,15.7256897368034
31,ljy,Female,23,Right,12,183,76,191.673398322884,76.1603042227841,5,1,14.1811788186524
31,ljy,Female,23,Right,12,286,119,297.307199633065,116.428725506446,6,1,28.6511839277282
31,ljy,Female,23,Right,12,104,290,119,337.749907475931,2,0,17.6754245005004
31,ljy,Female,23,Right,13,183,76,188.439708952528,73.0000000000005,5,1,11.9471482277277
31,ljy,Female,23,Right,13,240,319,250.433787147655,212.937993439211,3,0,39.9003966277278
31,ljy,Female,23,Right,13,90,179,88,187.061487217438,1,1,16.0333544186515
31,ljy,Female,23,Right,13,330,251,323.753681605579,248.607017599115,4,1,29.0758493186522
31,ljy,Female,23,Right,13,286,119,291.846342554686,142.032267501713,6,0,24.2743169368041
31,ljy,Female,23,Right,13,104,290,118.561838744492,319.284505862043,2,0,12.0209838640312
31,ljy,Female,23,Right,14,240,319,242.012787844798,262.554876295595,3,0,18.7392379186522
31,ljy,Female,23,Right,14,183,76,191.693068528393,108.4991445197,5,0,27.1757147277285
31,ljy,Female,23,Right,14,104,290,115.171298362682,321.568001090196,2,0,10.4998316095762
31,ljy,Female,23,Right,14,286,119,295.031329741111,109.985434170656,6,1,14.3684169277276
31,ljy,Female,23,Right,14,330,251,322.063390977709,239.534550665267,4,1,29.0226095277276
31,ljy,Female,23,Right,14,90,179,90.3661785318535,187.691942694987,1,1,22.2873358368033
31,ljy,Female,23,Right,15,330,251,312.166144949294,251.182951011362,4,1,14.282769636804
31,ljy,Female,23,Right,15,104,290,116.289671421575,325.224831738729,2,0,16.236772118652
31,ljy,Female,23,Right,15,240,319,241.227573739043,265.783918818284,3,0,18.6868718368041
31,ljy,Female,23,Right,15,183,76,196,69.2820323027562,5,1,8.70938521865173
31,ljy,Female,23,Right,15,90,179,85.1853648862394,188.309190226441,1,1,15.9303692277272
31,ljy,Female,23,Right,15,286,119,283.475501540321,116.552753493217,6,1,13.7690002186519
31,ljy,Female,23,Right,16,104,290,131.093989223334,329.956302511965,2,0,16.8081866277271
31,ljy,Female,23,Right,16,183,76,192.718510104422,76.2808891249129,5,1,13.6513222186522
31,ljy,Female,23,Right,16,240,319,242.838100854658,259.987876063082,3,0,17.3992488095764
31,ljy,Female,23,Right,16,286,119,292.315495244136,118.41977281951,6,1,19.4899201368034
31,ljy,Female,23,Right,16,90,179,80.606129164277,182.813627067439,1,1,13.383666927728
31,ljy,Female,23,Right,16,330,251,327.053159128138,221.670656458738,4,0,16.8381602186519
31,ljy,Female,23,Right,17,240,319,243.926705368137,270.738323684188,3,0,16.8320212277276
31,ljy,Female,23,Right,17,286,119,288.846628329842,92.7288793237524,6,0,28.2501335368033
31,ljy,Female,23,Right,17,90,179,87.34732861516,182.70909152852,1,1,10.7785623277277
31,ljy,Female,23,Right,17,183,76,190.16652224137,96.166522241371,5,0,8.35543340050117
31,ljy,Female,23,Right,17,330,251,323.249192424903,212.707368073979,4,0,13.7906489186526
31,ljy,Female,23,Right,17,104,290,104.160522904674,326.108387852942,2,0,17.2212141277278
31,ljy,Female,23,Right,18,90,179,80.0465772850376,174.951068711854,1,1,10.4474164277281
31,ljy,Female,23,Right,18,104,290,118.103985031517,347.771155306457,2,0,17.1258365277281
31,ljy,Female,23,Right,18,330,251,325.537476532851,231.589496514179,4,0,16.3399965368035
31,ljy,Female,23,Right,18,183,76,197.223161698407,79.2059177557049,5,1,23.6664262186514
31,ljy,Female,23,Right,18,240,319,241.199820246045,257.847553371209,3,0,33.6853481186527
31,ljy,Female,23,Right,18,286,119,292.478859968746,106.920782902606,6,1,13.1681852458796
31,ljy,Female,23,Right,19,330,251,322.031529292576,222.031529292578,4,0,14.5996770277279
31,ljy,Female,23,Right,19,90,179,82.9568540099694,184.848924446446,1,1,51.2287011458793
