SubNo,Name,Gender,Age,Handedness,test_time,true_leftBar,true_rightBar,leftBarLength,rightBarLength,face,acc,rt
37,pqh,Male,20,Right,1,90,179,100,188,1,1,9.39390267977615
37,pqh,Male,20,Right,1,183,76,182,98,5,0,12.0600219139687
