SubNo,Name,Gender,Age,Handedness,test_time,true_leftBar,true_rightBar,leftBarLength,rightBarLength,face,acc,rt
6,yhc,Female,18,Right,1,192,146,186,139,4,1,23.6771334467571
6,yhc,Female,18,Right,1,140,186,134,183,3,1,17.4608964467573
6,yhc,Female,18,Right,1,61,169,59,166,2,1,20.5893665578938
6,yhc,Female,18,Right,1,167,69,165,61,6,1,22.494870816246
6,yhc,Female,18,Right,1,107,44,106,42,5,1,21.2867092051094
6,yhc,Female,18,Right,1,53,104,51,106,1,1,27.6476883106777
